Country_Region,Date,Doses_admin,People_partially_vaccinated,People_fully_vaccinated,Report_Date_String,UID,Province_State
Antigua and Barbuda,2/23/2021,0,0,0,2/23/2021,28,
Antigua and Barbuda,2/24/2021,0,0,0,2/24/2021,28,
Antigua and Barbuda,2/25/2021,0,0,0,2/25/2021,28,
Antigua and Barbuda,2/26/2021,0,0,0,2/26/2021,28,
Antigua and Barbuda,2/27/2021,0,0,0,2/27/2021,28,
Antigua and Barbuda,2/28/2021,0,0,0,2/28/2021,28,
Antigua and Barbuda,3/1/2021,0,0,0,3/1/2021,28,
Antigua and Barbuda,3/2/2021,0,0,0,3/2/2021,28,
Antigua and Barbuda,3/3/2021,0,0,0,3/3/2021,28,
Antigua and Barbuda,3/4/2021,0,0,0,3/4/2021,28,
Antigua and Barbuda,3/5/2021,0,0,0,3/5/2021,28,
Antigua and Barbuda,3/6/2021,0,0,0,3/6/2021,28,
Antigua and Barbuda,3/7/2021,0,0,0,3/7/2021,28,
Antigua and Barbuda,3/8/2021,0,0,0,3/8/2021,28,
Antigua and Barbuda,3/9/2021,0,0,0,3/9/2021,28,
Antigua and Barbuda,3/10/2021,0,0,0,3/10/2021,28,
Antigua and Barbuda,3/11/2021,0,0,0,3/11/2021,28,
Antigua and Barbuda,3/12/2021,0,0,0,3/12/2021,28,
Antigua and Barbuda,3/13/2021,0,0,0,3/13/2021,28,
Antigua and Barbuda,3/14/2021,0,0,0,3/14/2021,28,
Antigua and Barbuda,3/15/2021,24164,24164,0,3/15/2021,28,
Antigua and Barbuda,3/16/2021,24164,24164,0,3/16/2021,28,
Antigua and Barbuda,3/17/2021,24164,24164,0,3/17/2021,28,
Antigua and Barbuda,3/18/2021,24164,24164,0,3/18/2021,28,
Antigua and Barbuda,3/19/2021,25677,25677,0,3/19/2021,28,
Antigua and Barbuda,3/20/2021,25677,25677,0,3/20/2021,28,
Antigua and Barbuda,3/21/2021,25677,25677,0,3/21/2021,28,
Antigua and Barbuda,3/22/2021,25677,25677,0,3/22/2021,28,
Antigua and Barbuda,3/23/2021,25677,25677,0,3/23/2021,28,
Antigua and Barbuda,3/24/2021,25677,25677,0,3/24/2021,28,
Antigua and Barbuda,3/25/2021,26424,26424,0,3/25/2021,28,
Antigua and Barbuda,3/26/2021,26424,26424,0,3/26/2021,28,
Antigua and Barbuda,3/27/2021,26424,26424,0,3/27/2021,28,
Antigua and Barbuda,3/28/2021,26424,26424,0,3/28/2021,28,
Antigua and Barbuda,3/29/2021,26424,26424,0,3/29/2021,28,
Antigua and Barbuda,3/30/2021,26424,26424,0,3/30/2021,28,
Antigua and Barbuda,3/31/2021,26836,26836,0,3/31/2021,28,
Antigua and Barbuda,4/1/2021,26836,26836,0,4/1/2021,28,
Antigua and Barbuda,4/2/2021,26836,26836,0,4/2/2021,28,
Antigua and Barbuda,4/3/2021,27032,27032,0,4/3/2021,28,
Antigua and Barbuda,4/4/2021,27032,27032,0,4/4/2021,28,
Antigua and Barbuda,4/5/2021,27032,27032,0,4/5/2021,28,
Antigua and Barbuda,4/6/2021,27032,27032,0,4/6/2021,28,
Antigua and Barbuda,4/7/2021,27032,27032,0,4/7/2021,28,
Antigua and Barbuda,4/8/2021,27032,27032,0,4/8/2021,28,
Antigua and Barbuda,4/9/2021,27032,27032,0,4/9/2021,28,
Antigua and Barbuda,4/10/2021,27032,27032,0,4/10/2021,28,
Antigua and Barbuda,4/11/2021,27032,27032,0,4/11/2021,28,
Antigua and Barbuda,4/12/2021,27032,27032,0,4/12/2021,28,
Antigua and Barbuda,4/13/2021,27032,27032,0,4/13/2021,28,
Antigua and Barbuda,4/14/2021,27592,27592,0,4/14/2021,28,
Antigua and Barbuda,4/15/2021,27592,27592,0,4/15/2021,28,
Antigua and Barbuda,4/16/2021,28414,28414,0,4/16/2021,28,
Antigua and Barbuda,4/17/2021,28639,28639,0,4/17/2021,28,
Antigua and Barbuda,4/18/2021,28639,28639,0,4/18/2021,28,
Antigua and Barbuda,4/19/2021,28639,28639,0,4/19/2021,28,
Antigua and Barbuda,4/20/2021,28639,28639,0,4/20/2021,28,
Antigua and Barbuda,4/21/2021,28639,28639,0,4/21/2021,28,
Antigua and Barbuda,4/22/2021,29754,29754,0,4/22/2021,28,
Antigua and Barbuda,5/11/2021,31085,31085,0,5/12/2021,28,
Antigua and Barbuda,5/12/2021,31085,31085,0,5/13/2021,28,
Antigua and Barbuda,5/13/2021,31085,31085,0,5/14/2021,28,
Antigua and Barbuda,5/14/2021,31262,31262,0,5/15/2021,28,
Antigua and Barbuda,5/15/2021,31262,31262,0,5/16/2021,28,
Antigua and Barbuda,5/16/2021,31262,31262,0,5/17/2021,28,
Antigua and Barbuda,5/17/2021,31262,31262,0,5/18/2021,28,
Antigua and Barbuda,5/18/2021,31262,31262,0,5/19/2021,28,
Antigua and Barbuda,5/19/2021,34441,31860,2581,5/20/2021,28,
Antigua and Barbuda,5/20/2021,34441,31860,2581,5/21/2021,28,
Antigua and Barbuda,5/21/2021,34441,31860,2581,5/22/2021,28,
Antigua and Barbuda,5/22/2021,34441,31860,2581,5/23/2021,28,
Antigua and Barbuda,5/23/2021,39519,32469,7050,5/24/2021,28,
Antigua and Barbuda,5/24/2021,39519,32469,7050,5/25/2021,28,
Antigua and Barbuda,5/25/2021,39519,32469,7050,5/26/2021,28,
Antigua and Barbuda,5/26/2021,39519,32469,7050,5/27/2021,28,
Antigua and Barbuda,5/27/2021,39519,32469,7050,5/28/2021,28,
Antigua and Barbuda,5/28/2021,39519,32469,7050,5/29/2021,28,
Antigua and Barbuda,5/29/2021,44230,32876,11354,5/30/2021,28,
Antigua and Barbuda,5/30/2021,44230,32876,11354,5/31/2021,28,
Antigua and Barbuda,5/31/2021,48347,33214,15133,6/1/2021,28,
Argentina,12/29/2020,700,0,0,12/29/2020,32,
Argentina,12/30/2020,700,0,0,12/30/2020,32,
Argentina,12/31/2020,32013,0,0,12/31/2020,32,
Argentina,1/1/2021,32013,0,0,1/1/2021,32,
Argentina,1/2/2021,32013,0,0,1/2/2021,32,
Argentina,1/3/2021,32013,0,0,1/3/2021,32,
Argentina,1/4/2021,39599,0,0,1/4/2021,32,
Argentina,1/5/2021,39599,0,0,1/5/2021,32,
Argentina,1/6/2021,39599,0,0,1/6/2021,32,
Argentina,1/7/2021,39599,0,0,1/7/2021,32,
Argentina,1/8/2021,107542,0,0,1/8/2021,32,
Argentina,1/9/2021,107542,0,0,1/9/2021,32,
Argentina,1/10/2021,107542,0,0,1/10/2021,32,
Argentina,1/11/2021,107542,0,0,1/11/2021,32,
Argentina,1/12/2021,107542,0,0,1/12/2021,32,
Argentina,1/13/2021,166833,0,0,1/13/2021,32,
Argentina,1/14/2021,166833,0,0,1/14/2021,32,
Argentina,1/15/2021,200759,0,0,1/15/2021,32,
Argentina,1/16/2021,200759,0,0,1/16/2021,32,
Argentina,1/17/2021,200759,0,0,1/17/2021,32,
Argentina,1/18/2021,200759,0,0,1/18/2021,32,
Argentina,1/19/2021,200759,0,0,1/19/2021,32,
Argentina,1/20/2021,247933,243539,4394,1/20/2021,32,
Argentina,1/21/2021,265724,249372,16352,1/21/2021,32,
Argentina,1/22/2021,279602,254456,25146,1/22/2021,32,
Argentina,1/23/2021,288064,258876,29188,1/23/2021,32,
Argentina,1/24/2021,292023,260036,31987,1/24/2021,32,
Argentina,1/25/2021,292386,260122,32264,1/25/2021,32,
Argentina,1/26/2021,305880,266969,38911,1/26/2021,32,
Argentina,1/27/2021,318033,272323,45710,1/27/2021,32,
Argentina,1/28/2021,327999,276548,51451,1/28/2021,32,
Argentina,1/29/2021,344034,278451,65583,1/29/2021,32,
Argentina,1/30/2021,366384,281023,85361,1/30/2021,32,
Argentina,1/31/2021,366384,281023,85361,1/31/2021,32,
Argentina,2/1/2021,375851,281577,94274,2/1/2021,32,
Argentina,2/2/2021,375851,281577,94274,2/2/2021,32,
Argentina,2/3/2021,396562,284196,112366,2/3/2021,32,
Argentina,2/4/2021,444018,297717,146301,2/4/2021,32,
Argentina,2/5/2021,444018,297717,146301,2/5/2021,32,
Argentina,2/6/2021,471383,307501,163882,2/6/2021,32,
Argentina,2/7/2021,501152,319316,181836,2/7/2021,32,
Argentina,2/8/2021,511582,322318,189264,2/8/2021,32,
Argentina,2/9/2021,513178,322975,190203,2/9/2021,32,
Argentina,2/10/2021,535303,337772,197531,2/10/2021,32,
Argentina,2/11/2021,572928,362649,210279,2/11/2021,32,
Argentina,2/12/2021,591632,368023,223609,2/12/2021,32,
Argentina,2/13/2021,606245,371629,234616,2/13/2021,32,
Argentina,2/14/2021,609605,372122,237483,2/14/2021,32,
Argentina,2/15/2021,609791,372181,237610,2/15/2021,32,
Argentina,2/16/2021,611169,373253,237916,2/16/2021,32,
Argentina,2/17/2021,612322,374002,238320,2/17/2021,32,
Argentina,2/18/2021,635583,392399,243184,2/18/2021,32,
Argentina,2/19/2021,668654,414958,253696,2/19/2021,32,
Argentina,2/20/2021,707148,445614,261534,2/20/2021,32,
Argentina,2/21/2021,720267,456929,263338,2/21/2021,32,
Argentina,2/22/2021,722234,458822,263412,2/22/2021,32,
Argentina,2/23/2021,746615,481689,264926,2/23/2021,32,
Argentina,2/24/2021,780455,513394,267061,2/24/2021,32,
Argentina,2/25/2021,829832,558831,271001,2/25/2021,32,
Argentina,2/26/2021,903915,620635,283280,2/26/2021,32,
Argentina,2/27/2021,984895,694470,290425,2/27/2021,32,
Argentina,2/28/2021,1025003,731571,293432,2/28/2021,32,
Argentina,3/1/2021,1049169,755212,293957,3/1/2021,32,
Argentina,3/2/2021,1126108,823446,302662,3/2/2021,32,
Argentina,3/3/2021,1181292,874916,306376,3/3/2021,32,
Argentina,3/4/2021,1252461,941695,310766,3/4/2021,32,
Argentina,3/5/2021,1357596,1030504,327092,3/5/2021,32,
Argentina,3/6/2021,1357596,1030504,327092,3/6/2021,32,
Argentina,3/7/2021,1526078,1182874,343204,3/7/2021,32,
Argentina,3/8/2021,1546699,1202998,343701,3/8/2021,32,
Argentina,3/9/2021,1648957,1301787,347170,3/9/2021,32,
Argentina,3/10/2021,1774438,1424984,349454,3/10/2021,32,
Argentina,3/11/2021,1919074,1564555,354519,3/11/2021,32,
Argentina,3/12/2021,2098205,1719543,378662,3/12/2021,32,
Argentina,3/13/2021,2294738,1876113,418625,3/13/2021,32,
Argentina,3/14/2021,2381429,1932696,448733,3/14/2021,32,
Argentina,3/15/2021,2404194,1952883,451311,3/15/2021,32,
Argentina,3/16/2021,2541362,2064529,476833,3/16/2021,32,
Argentina,3/17/2021,2668103,2170116,497987,3/17/2021,32,
Argentina,3/18/2021,2805153,2289249,515904,3/18/2021,32,
Argentina,3/19/2021,2939364,2382859,556505,3/19/2021,32,
Argentina,3/20/2021,3063864,2472426,591438,3/20/2021,32,
Argentina,3/21/2021,3119828,2514480,605348,3/21/2021,32,
Argentina,3/22/2021,3142444,2535054,607390,3/22/2021,32,
Argentina,3/23/2021,3240731,2618750,621981,3/23/2021,32,
Argentina,3/24/2021,3328933,2694454,634479,3/24/2021,32,
Argentina,3/25/2021,3365839,2730260,635579,3/25/2021,32,
Argentina,3/26/2021,3474415,2824344,650071,3/26/2021,32,
Argentina,3/27/2021,3570460,2908932,661528,3/27/2021,32,
Argentina,3/28/2021,3625283,2959843,665440,3/28/2021,32,
Argentina,3/29/2021,3646068,2980182,665886,3/29/2021,32,
Argentina,3/30/2021,3744566,3073630,670936,3/30/2021,32,
Argentina,3/31/2021,3891932,3214538,677394,3/31/2021,32,
Argentina,4/1/2021,4023017,3342427,680590,4/1/2021,32,
Argentina,4/2/2021,4123152,3440284,682868,4/2/2021,32,
Argentina,4/3/2021,4178896,3495125,683771,4/3/2021,32,
Argentina,4/4/2021,4234505,3550166,684339,4/4/2021,32,
Argentina,4/5/2021,4260808,3576423,684385,4/5/2021,32,
Argentina,4/6/2021,4404175,3712009,692166,4/6/2021,32,
Argentina,4/7/2021,4571819,3870734,701085,4/7/2021,32,
Argentina,4/8/2021,4771214,4064154,707060,4/8/2021,32,
Argentina,4/9/2021,4956023,4244964,711059,4/9/2021,32,
Argentina,4/10/2021,5201468,4478948,722520,4/10/2021,32,
Argentina,4/11/2021,5313612,4586426,727186,4/11/2021,32,
Argentina,4/12/2021,5390000,4661085,728915,4/12/2021,32,
Argentina,4/13/2021,5571878,4836246,735632,4/13/2021,32,
Argentina,4/14/2021,5754919,4996672,758247,4/14/2021,32,
Argentina,4/15/2021,5935146,5163344,771802,4/15/2021,32,
Argentina,4/16/2021,6093016,5305604,787412,4/16/2021,32,
Argentina,4/17/2021,6226872,5431994,794878,4/17/2021,32,
Argentina,4/18/2021,6288812,5489318,799494,4/18/2021,32,
Argentina,4/19/2021,6334554,5534225,800329,4/19/2021,32,
Argentina,4/20/2021,6433141,5620411,812730,4/20/2021,32,
Argentina,4/21/2021,6550568,5722607,827961,4/21/2021,32,
Argentina,4/22/2021,6693438,5851232,842206,4/22/2021,32,
Argentina,4/23/2021,6807411,5955371,852040,4/23/2021,32,
Argentina,4/24/2021,7017279,6149835,867444,4/24/2021,32,
Argentina,4/25/2021,7134949,6263849,871100,4/25/2021,32,
Argentina,4/26/2021,7214704,6341959,872745,4/26/2021,32,
Argentina,4/27/2021,7386650,6507572,879078,4/27/2021,32,
Argentina,4/28/2021,7557986,6672739,885247,4/28/2021,32,
Argentina,4/29/2021,7715006,6806565,908441,4/29/2021,32,
Argentina,4/30/2021,7865213,6926650,938563,4/30/2021,32,
Argentina,5/1/2021,7971470,7002992,968478,5/1/2021,32,
Argentina,5/2/2021,7997902,7025492,972410,5/2/2021,32,
Argentina,5/3/2021,8039793,7051772,988021,5/3/2021,32,
Argentina,5/4/2021,8197011,7149293,1047718,5/4/2021,32,
Argentina,5/5/2021,8391513,7261176,1130337,5/5/2021,32,
Argentina,5/6/2021,8591061,7399515,1191546,5/6/2021,32,
Argentina,5/7/2021,8820691,7555386,1265305,5/7/2021,32,
Argentina,5/8/2021,9001747,7660652,1341095,5/8/2021,32,
Argentina,5/9/2021,9082597,7688877,1393720,5/9/2021,32,
Argentina,5/10/2021,9122759,7718272,1404487,5/10/2021,32,
Argentina,5/11/2021,9237005,7790786,1446219,5/12/2021,32,
Argentina,5/12/2021,9383945,7866933,1517012,5/13/2021,32,
Argentina,5/13/2021,9541511,7912175,1629336,5/14/2021,32,
Argentina,5/14/2021,9704364,7953562,1750802,5/15/2021,32,
Argentina,5/15/2021,9704364,7953562,1750802,5/16/2021,32,
Argentina,5/16/2021,9927783,8023563,1904220,5/17/2021,32,
Argentina,5/17/2021,10002830,8050709,1952121,5/18/2021,32,
Argentina,5/18/2021,10193368,8141608,2051760,5/19/2021,32,
Argentina,5/19/2021,10383925,8279961,2103964,5/20/2021,32,
Argentina,5/20/2021,10549521,8397337,2152184,5/21/2021,32,
Argentina,5/21/2021,10758782,8531073,2227709,5/22/2021,32,
Argentina,5/22/2021,10958659,8638944,2319715,5/23/2021,32,
Argentina,5/23/2021,11067550,8701971,2365579,5/24/2021,32,
Argentina,5/24/2021,11149468,8735231,2414237,5/25/2021,32,
Argentina,5/25/2021,11242209,8807373,2434836,5/26/2021,32,
Argentina,5/26/2021,11331066,8878491,2452575,5/27/2021,32,
Argentina,5/27/2021,11503476,8988267,2515209,5/28/2021,32,
Argentina,5/28/2021,11676733,9084600,2592133,5/29/2021,32,
Argentina,5/29/2021,11906697,9208883,2697814,5/30/2021,32,
Argentina,5/30/2021,12119901,9361218,2758683,5/31/2021,32,
Argentina,5/31/2021,12257297,9476406,2780891,6/1/2021,32,
Armenia,3/31/2021,565,565,0,3/31/2021,51,
Armenia,5/11/2021,565,565,0,5/12/2021,51,
Armenia,5/12/2021,10727,10727,0,5/13/2021,51,
Armenia,5/13/2021,10727,10727,0,5/14/2021,51,
Armenia,5/14/2021,10727,10727,0,5/15/2021,51,
Armenia,5/15/2021,10727,10727,0,5/16/2021,51,
Armenia,5/16/2021,10727,10727,0,5/17/2021,51,
Armenia,5/17/2021,10727,10727,0,5/18/2021,51,
Armenia,5/18/2021,19249,19249,0,5/19/2021,51,
Armenia,5/19/2021,19249,19249,0,5/20/2021,51,
Armenia,5/20/2021,19249,19249,0,5/21/2021,51,
Armenia,5/21/2021,19249,19249,0,5/22/2021,51,
Armenia,5/22/2021,19249,19249,0,5/23/2021,51,
Armenia,5/23/2021,19249,19249,0,5/24/2021,51,
Armenia,5/24/2021,19249,19249,0,5/25/2021,51,
Armenia,5/25/2021,19249,19249,0,5/26/2021,51,
Armenia,5/26/2021,19249,19249,0,5/27/2021,51,
Armenia,5/27/2021,19249,19249,0,5/28/2021,51,
Armenia,5/28/2021,19249,19249,0,5/29/2021,51,
Armenia,5/29/2021,26562,26562,0,5/30/2021,51,
Armenia,5/30/2021,26562,26562,0,5/31/2021,51,
Armenia,5/31/2021,26562,26562,0,6/1/2021,51,
Australia,2/15/2021,0,0,0,2/15/2021,36,
Australia,2/16/2021,0,0,0,2/16/2021,36,
Australia,2/17/2021,0,0,0,2/17/2021,36,
Australia,2/18/2021,0,0,0,2/18/2021,36,
Australia,2/19/2021,0,0,0,2/19/2021,36,
Australia,2/20/2021,0,0,0,2/20/2021,36,
Australia,2/21/2021,0,0,0,2/21/2021,36,
Australia,2/22/2021,20,20,0,2/22/2021,36,
Australia,2/23/2021,2879,2879,0,2/23/2021,36,
Australia,2/24/2021,6908,6908,0,2/24/2021,36,
Australia,2/25/2021,17500,17500,0,2/25/2021,36,
Australia,2/26/2021,25000,25000,0,2/26/2021,36,
Australia,2/27/2021,30000,30000,0,2/27/2021,36,
Australia,2/28/2021,31894,31894,0,2/28/2021,36,
Australia,3/1/2021,33702,33702,0,3/1/2021,36,
Australia,3/2/2021,41907,41907,0,3/2/2021,36,
Australia,3/3/2021,50840,50840,0,3/3/2021,36,
Australia,3/4/2021,61008,61008,0,3/4/2021,36,
Australia,3/5/2021,71867,71867,0,3/5/2021,36,
Australia,3/6/2021,76940,76940,0,3/6/2021,36,
Australia,3/7/2021,81345,81345,0,3/7/2021,36,
Australia,3/8/2021,86369,86369,0,3/8/2021,36,
Australia,3/9/2021,94908,94908,0,3/9/2021,36,
Australia,3/10/2021,106200,106200,0,3/10/2021,36,
Australia,3/11/2021,125000,125000,0,3/11/2021,36,
Australia,3/12/2021,135103,135103,0,3/12/2021,36,
Australia,3/13/2021,159294,159294,0,3/13/2021,36,
Australia,3/14/2021,162551,159294,0,3/14/2021,36,
Australia,3/15/2021,164781,159294,0,3/15/2021,36,
Australia,3/16/2021,182437,159294,0,3/16/2021,36,
Australia,3/17/2021,203557,159294,0,3/17/2021,36,
Australia,3/18/2021,226057,159294,0,3/18/2021,36,
Australia,3/19/2021,240754,159294,0,3/19/2021,36,
Australia,3/20/2021,253831,159294,0,3/20/2021,36,
Australia,3/21/2021,257019,159294,0,3/21/2021,36,
Australia,3/22/2021,282184,159294,0,3/22/2021,36,
Australia,3/23/2021,307525,159294,0,3/23/2021,36,
Australia,3/24/2021,355254,159294,0,3/24/2021,36,
Australia,3/25/2021,408410,159294,0,3/25/2021,36,
Australia,3/26/2021,460155,159294,0,3/26/2021,36,
Australia,3/27/2021,506465,159294,0,3/27/2021,36,
Australia,3/28/2021,511520,159294,0,3/28/2021,36,
Australia,3/29/2021,541761,159294,0,3/29/2021,36,
Australia,3/30/2021,597523,159294,0,3/30/2021,36,
Australia,3/31/2021,670349,159294,0,3/31/2021,36,
Australia,4/1/2021,744328,159294,0,4/1/2021,36,
Australia,4/2/2021,823611,159294,0,4/2/2021,36,
Australia,4/3/2021,828416,159294,0,4/3/2021,36,
Australia,4/4/2021,843182,159294,0,4/4/2021,36,
Australia,4/5/2021,844309,159294,0,4/5/2021,36,
Australia,4/6/2021,854983,159294,0,4/6/2021,36,
Australia,4/7/2021,920334,159294,0,4/7/2021,36,
Australia,4/8/2021,996145,159294,0,4/8/2021,36,
Australia,4/9/2021,1077511,159294,0,4/9/2021,36,
Australia,4/10/2021,1138866,159294,0,4/10/2021,36,
Australia,4/11/2021,1166568,159294,0,4/11/2021,36,
Australia,4/12/2021,1178302,159294,0,4/12/2021,36,
Australia,4/13/2021,1234681,159294,0,4/13/2021,36,
Australia,4/14/2021,1295672,159294,0,4/14/2021,36,
Australia,4/15/2021,1359665,159294,0,4/15/2021,36,
Australia,4/16/2021,1420577,159294,0,4/16/2021,36,
Australia,4/17/2021,1474558,159294,0,4/17/2021,36,
Australia,4/18/2021,1496912,159294,0,4/18/2021,36,
Australia,4/19/2021,1586556,159294,0,4/19/2021,36,
Australia,4/20/2021,1653286,159294,0,4/20/2021,36,
Australia,4/21/2021,1718107,159294,0,4/21/2021,36,
Australia,4/22/2021,1785338,159294,0,4/22/2021,36,
Australia,4/23/2021,1855601,159294,0,4/23/2021,36,
Australia,4/24/2021,1914047,159294,0,4/24/2021,36,
Australia,4/25/2021,1934077,159294,0,4/25/2021,36,
Australia,4/26/2021,1937485,159294,0,4/26/2021,36,
Australia,4/27/2021,1969337,159294,0,4/27/2021,36,
Australia,4/28/2021,2029544,159294,0,4/28/2021,36,
Australia,4/29/2021,2112285,159294,0,4/29/2021,36,
Australia,4/30/2021,2179544,159294,0,4/30/2021,36,
Australia,5/1/2021,2234844,159294,0,5/1/2021,36,
Australia,5/2/2021,2254074,159294,0,5/2/2021,36,
Australia,5/3/2021,2260615,159294,0,5/3/2021,36,
Australia,5/4/2021,2316969,159294,0,5/4/2021,36,
Australia,5/5/2021,2396314,159294,0,5/5/2021,36,
Australia,5/6/2021,2473529,159294,0,5/6/2021,36,
Australia,5/7/2021,2554531,159294,0,5/7/2021,36,
Australia,5/8/2021,2627725,159294,0,5/8/2021,36,
Australia,5/9/2021,2654338,159294,0,5/9/2021,36,
Australia,5/10/2021,2663221,159294,0,5/10/2021,36,
Australia,5/11/2021,2736107,159294,0,5/12/2021,36,
Australia,5/12/2021,2812486,159294,0,5/13/2021,36,
Australia,5/13/2021,2894770,159294,0,5/14/2021,36,
Australia,5/14/2021,2980644,159294,0,5/15/2021,36,
Australia,5/15/2021,2980644,159294,0,5/16/2021,36,
Australia,5/16/2021,3089184,159294,0,5/17/2021,36,
Australia,5/17/2021,3100137,159294,0,5/18/2021,36,
Australia,5/18/2021,3183324,159294,0,5/19/2021,36,
Australia,5/19/2021,3183324,159294,0,5/20/2021,36,
Australia,5/20/2021,3371728,0,0,5/21/2021,36,
Australia,5/21/2021,3472874,0,0,5/22/2021,36,
Australia,5/22/2021,3562495,0,0,5/23/2021,36,
Australia,5/23/2021,3599964,0,0,5/24/2021,36,
Australia,5/24/2021,3613053,3196760,416293,5/25/2021,36,
Australia,5/25/2021,3690622,3271385,419237,5/26/2021,36,
Australia,5/26/2021,3795280,3322398,472882,5/27/2021,36,
Australia,5/27/2021,3906668,3426457,480211,5/28/2021,36,
Australia,5/28/2021,4031539,3540220,491319,5/29/2021,36,
Australia,5/29/2021,4153149,3660303,492846,5/30/2021,36,
Australia,5/30/2021,4212899,3715078,497821,5/31/2021,36,
Australia,5/31/2021,4243600,3744363,499237,6/1/2021,36,
Austria,12/27/2020,732,732,0,12/27/2020,40,
Austria,12/28/2020,2033,2033,0,12/28/2020,40,
Austria,12/29/2020,3652,3652,0,12/29/2020,40,
Austria,12/30/2020,5005,5005,0,12/30/2020,40,
Austria,12/31/2020,5013,5013,0,12/31/2020,40,
Austria,1/1/2021,5017,5017,0,1/1/2021,40,
Austria,1/2/2021,5025,5025,0,1/2/2021,40,
Austria,1/3/2021,5027,5027,0,1/3/2021,40,
Austria,1/4/2021,5146,5146,0,1/4/2021,40,
Austria,1/5/2021,6938,6938,0,1/5/2021,40,
Austria,1/6/2021,7775,7775,0,1/6/2021,40,
Austria,1/7/2021,10965,10965,0,1/7/2021,40,
Austria,1/8/2021,23951,23951,0,1/8/2021,40,
Austria,1/9/2021,28360,28360,0,1/9/2021,40,
Austria,1/10/2021,30584,30584,0,1/10/2021,40,
Austria,1/11/2021,36246,36246,0,1/11/2021,40,
Austria,1/12/2021,50973,50973,0,1/12/2021,40,
Austria,1/13/2021,66345,66345,0,1/13/2021,40,
Austria,1/14/2021,83050,83050,0,1/14/2021,40,
Austria,1/15/2021,101391,101390,1,1/15/2021,40,
Austria,1/16/2021,108166,108156,10,1/16/2021,40,
Austria,1/17/2021,113855,113485,370,1/17/2021,40,
Austria,1/18/2021,125270,124012,1258,1/18/2021,40,
Austria,1/19/2021,151137,148423,2714,1/19/2021,40,
Austria,1/20/2021,174652,170641,4011,1/20/2021,40,
Austria,1/21/2021,194324,190148,4176,1/21/2021,40,
Austria,1/22/2021,206018,201259,4759,1/22/2021,40,
Austria,1/23/2021,209156,204395,4761,1/23/2021,40,
Austria,1/24/2021,210407,205643,4764,1/24/2021,40,
Austria,1/25/2021,211901,207027,4874,1/25/2021,40,
Austria,1/26/2021,220486,214710,5776,1/26/2021,40,
Austria,1/27/2021,228508,222209,6299,1/27/2021,40,
Austria,1/28/2021,238348,229412,8936,1/28/2021,40,
Austria,1/29/2021,253379,234779,18600,1/29/2021,40,
Austria,1/30/2021,257079,236116,20963,1/30/2021,40,
Austria,1/31/2021,258440,236475,21965,1/31/2021,40,
Austria,2/1/2021,263140,238060,25080,2/1/2021,40,
Austria,2/2/2021,280448,241189,39259,2/2/2021,40,
Austria,2/3/2021,298352,244410,53942,2/3/2021,40,
Austria,2/4/2021,318691,247474,71217,2/4/2021,40,
Austria,2/5/2021,339875,251606,88269,2/5/2021,40,
Austria,2/6/2021,348926,254372,94554,2/6/2021,40,
Austria,2/7/2021,353957,254999,98958,2/7/2021,40,
Austria,2/8/2021,363680,257058,106622,2/8/2021,40,
Austria,2/9/2021,382877,259898,122979,2/9/2021,40,
Austria,2/10/2021,404608,263490,141118,2/10/2021,40,
Austria,2/11/2021,428937,268793,160144,2/11/2021,40,
Austria,2/12/2021,455605,277267,178338,2/12/2021,40,
Austria,2/13/2021,466051,282611,183440,2/13/2021,40,
Austria,2/14/2021,468072,283070,185002,2/14/2021,40,
Austria,2/15/2021,475195,286995,188200,2/15/2021,40,
Austria,2/16/2021,489755,293982,195773,2/16/2021,40,
Austria,2/17/2021,509269,303910,205359,2/17/2021,40,
Austria,2/18/2021,529005,315609,213396,2/18/2021,40,
Austria,2/19/2021,550385,328575,221810,2/19/2021,40,
Austria,2/20/2021,563344,339833,223511,2/20/2021,40,
Austria,2/21/2021,569322,345441,223881,2/21/2021,40,
Austria,2/22/2021,576243,350530,225713,2/22/2021,40,
Austria,2/23/2021,591032,360872,230160,2/23/2021,40,
Austria,2/24/2021,610831,377229,233602,2/24/2021,40,
Austria,2/25/2021,630640,393472,237168,2/25/2021,40,
Austria,2/26/2021,659312,417420,241892,2/26/2021,40,
Austria,2/27/2021,684067,440220,243847,2/27/2021,40,
Austria,2/28/2021,694259,449967,244292,2/28/2021,40,
Austria,3/1/2021,702944,457802,245142,3/1/2021,40,
Austria,3/2/2021,728213,480747,247466,3/2/2021,40,
Austria,3/3/2021,756038,506229,249809,3/3/2021,40,
Austria,3/4/2021,783217,530644,252573,3/4/2021,40,
Austria,3/5/2021,819924,564387,255537,3/5/2021,40,
Austria,3/6/2021,847939,589880,258059,3/6/2021,40,
Austria,3/7/2021,859806,601094,258712,3/7/2021,40,
Austria,3/8/2021,871325,611226,260099,3/8/2021,40,
Austria,3/9/2021,899588,635972,263616,3/9/2021,40,
Austria,3/10/2021,928390,660282,268108,3/10/2021,40,
Austria,3/11/2021,972952,699453,273499,3/11/2021,40,
Austria,3/12/2021,1031040,752143,278897,3/12/2021,40,
Austria,3/13/2021,1083162,798520,284642,3/13/2021,40,
Austria,3/14/2021,1112860,823976,288884,3/14/2021,40,
Austria,3/15/2021,1133727,842578,291149,3/15/2021,40,
